price,bedrooms,bathrooms,floors
455000,4,1.75,1
309000,3,1,1.5
229000,4,2.25,1
250000,3,2,2
600000,4,2,1
535000,4,2.5,2
571000,3,2.5,2
1030000,5,2.75,1
600000,4,3.25,2
469500,3,2.25,1
1150000,4,3,2
785000,4,1.5,1.5
872750,3,2.5,2
900000,4,2.75,1
350000,2,1.75,1.5
2575000,5,3,1
940000,4,2.5,1
185000,5,1.75,1
850000,4,3.5,2
201000,3,1,1
499000,2,1.5,2
315000,4,2.5,2
509950,3,2.5,2
286300,3,2.75,1
590000,3,2.5,2
325000,4,1,1.5
625000,4,2.5,2
378000,3,1.5,1
239950,3,1.75,1
550000,4,2,1
325000,2,1,1
831000,4,2.5,1.5
249000,3,1,1
484000,4,1.75,1
395000,4,3,2
839900,4,2.5,2
760000,4,2.5,2
750000,4,1.5,1.5
3000000,5,3.75,2
440000,3,2.5,2
501000,2,1.75,1
739000,6,4.5,2
685650,3,1.75,1
1005000,4,4.5,2
980000,4,1.75,1.5
275000,3,1.5,1
319950,4,1.75,1
448500,3,2.25,2
437000,5,2,1.5
330000,4,1.5,1
365000,3,2.5,2
329000,2,1,1
681500,5,2.75,1
566000,3,2.25,1
897500,4,3,2
738000,3,2.5,2
185000,3,1.75,1
445000,2,1,1
175000,3,1.75,1
315000,2,1,1
445000,4,1.75,1
1400000,5,3,1
832500,4,2.5,2
771150,4,3.5,2
225000,4,1.5,1.5
389950,3,2.5,2
435000,3,2.5,2
845000,3,1.75,2
1300000,4,1.75,2
350000,3,2.25,2
250000,3,1.75,1
370000,2,1.5,2
750000,4,2.5,2.5
439950,2,1.75,1
395000,4,1.75,1
375000,4,1,1.5
263000,3,2.25,2
185000,3,1,1.5
500000,3,1,1
920000,4,2.5,2
936000,7,3.75,2
1500000,3,1.75,1
1100000,3,2.25,1
247000,3,2.5,1
289500,3,1,1
432500,3,2.5,2
680000,3,1.75,1
589000,3,1,1.5
756450,4,2,1.5
536650,3,1.75,1
540000,3,2.25,2
385000,3,1.75,1
485000,3,1,1
240000,3,2,1
415500,3,2,1
550000,3,2,1.5
1260000,4,2,2.5
430000,2,2,2
415000,2,1.75,1
365000,4,2.5,2
257000,4,1.5,2
420000,3,2.5,2
338995,3,1.75,1
615000,3,1.75,1
312500,4,0.5,2
513000,4,2.5,2
857500,4,2.75,2
1060000,3,2.75,1.5
585000,3,1.75,1
350500,2,2.5,1
215000,3,2,1
440000,4,2,1.5
270000,3,2.25,1
385000,3,0.75,1
688500,3,1.75,1.5
700000,3,1.75,1
585000,5,2,1
401000,2,1.5,2
655000,4,2.25,1
317000,3,1,1
500000,4,2.5,1.5
314963,2,1,1
715000,3,1.5,2
280000,3,2.25,2
531000,3,2.5,2
617000,3,2.5,2
440000,4,1,1.5
140000,3,1,1
661000,4,1.75,1
697000,4,1.75,1
1195000,5,2.75,2
535000,4,2,1
404500,2,2,1.5
396500,3,1,1
450000,3,2.25,1
605000,3,3.25,2
699000,3,2,2
805000,3,3,2
156000,1,0.75,1
595000,4,2.5,1
285000,3,1.75,1.5
725000,4,2.5,2
216300,3,2.5,2
410000,4,2.75,1
597000,2,1.75,1
325000,3,1,1
355000,5,2.75,1
338000,3,1.5,1
210000,4,2.25,2
423000,4,1.75,1
249500,4,1.5,1
325000,4,2.5,2
257000,3,1.75,1
550000,3,1.75,1
490000,3,1,2
299000,2,1.5,2
295000,2,1,1
630000,4,2.5,2
320000,4,1.5,1
1110000,4,2.5,1
398000,4,1,1
218000,3,1,1
590000,4,2.75,2
1595000,5,3,2
348500,2,2.25,2
592500,2,2,1
505000,3,2.5,2
1430000,5,4.25,2
502000,3,1,1
257500,2,2,1
405000,3,1.5,1
427000,3,1.75,1
290000,3,1.5,1
222000,3,1,1
315000,3,2.5,2
371000,3,1.5,1
279900,3,1.75,1
250000,3,1.5,1
599000,4,2.25,2
267300,3,1.75,1
585000,2,1.75,1
350000,3,1.75,1
506000,3,1.75,1
400000,6,2,2
151100,3,1,1
251000,3,1,1
555000,4,2.25,1
467500,3,1.75,1
479000,4,2.5,2
247000,5,2,1
299500,3,1,1
306888,4,1.5,1.5
675000,4,2.5,2
577000,2,1,1.5
219950,3,1.5,1
375000,3,1.5,1
650000,4,2.5,1
975000,3,3,1.5
229000,1,1,1
575000,5,2.5,1.5
815000,4,1.75,1
525000,3,1.75,1
471000,3,2.5,2
450000,4,1.75,1
590000,3,2,2
744000,4,2.5,2
460000,4,2.25,2
299000,5,2.5,1
231000,4,1,1.5
195000,3,1,1
305000,3,1.75,1
895000,4,1.5,2
1110000,4,1.5,1
339000,2,1,1
885000,4,3.75,1
375000,3,1,1.5
367400,4,1.5,1
700000,4,2,1
667000,5,2.25,1
200000,2,1,1
552775,3,2.5,2
452000,3,2,1
418000,3,2.5,1
601500,3,1.75,1
600000,3,1.75,1
340000,4,2.5,2
310000,3,2.5,2
290000,2,1.75,1
438000,2,1,1
718000,4,2.75,1
200000,2,1,1
479900,3,2,1
400000,3,2.5,2
219950,3,1,1
300000,3,2.5,2
437000,3,2.25,1
350000,4,2,1
626000,4,1.75,1
490000,3,2.5,2
289000,3,2.5,2
595000,3,2.5,2
676000,3,2.25,1
389000,3,1.75,1
240000,3,2,1
382500,4,2.5,2
511555,3,2,1
710500,3,1.75,1.5
429000,3,2.5,2
170000,4,1.75,1
2135000,4,3.25,1
480000,5,2.75,1
1665000,4,3.75,2
225000,3,1,1
615000,3,1.75,1
438950,4,2.5,2
242000,3,1.75,1
560000,3,2.5,1
857500,3,1.5,2
685000,4,2.5,2
486000,4,3,2
749000,3,2.5,2
260000,3,2.5,2
1015000,3,1.75,1.5
565000,3,1.75,1
355000,3,2,2
775000,5,2,2
335000,4,2.25,1
1300000,5,4,2.5
545000,3,1.75,1.5
540000,3,1.75,1.5
687500,3,1.75,1
115000,1,2,1
227000,1,2,1
870000,4,2.5,2
1190000,4,2.5,1.5
375000,4,2.5,2
902000,3,2.75,1
269500,2,1.5,1
570000,3,1,1.5
359950,2,1,1
1450000,4,3.5,2
615000,3,2.5,2
250000,4,2,1.5
530000,4,2.5,2
474950,3,2,1
490000,4,2,2
210000,2,1.5,2
265500,3,1,1
1462500,5,3.25,3
310000,4,2.25,2
324500,3,2.5,2
599000,4,4.75,1
525000,4,2.5,2
400000,3,1,1
887500,3,3,2
344000,2,1,1.5
525000,3,2.5,2
385000,3,2.25,2
820000,4,2.5,2
1305000,4,3.5,2
549000,4,2.25,1
180000,3,1,1.5
589000,4,2.5,2
350000,3,1,1
197400,3,2,1
267000,3,2.5,2
480000,3,1.5,1
650000,4,2.5,1
600000,2,1,1.5
490000,2,1.75,1
225000,3,1,1
640000,3,2.25,1
710000,3,3.5,2
325000,3,2,1
595000,3,3.25,1
128750,3,1,1
465000,3,2.25,1
710000,4,1.75,1
605000,4,2.75,1
994000,4,2.5,2
489950,3,2.25,2
365000,3,1.5,1
359950,3,2,1
495000,4,2.5,2
255000,3,1.5,1
330000,3,1.75,1
450000,3,1.75,1
655000,4,2.5,2
485000,4,2.75,1
375000,4,1.75,1
570000,4,2.5,2
350000,3,2.25,3
550000,3,1,1
513000,5,2,1
450000,4,2.25,1
432500,4,1.75,1
432000,5,2.75,1.5
480000,3,2.25,2
402200,3,1.75,1
650000,3,1,1
1199500,4,2.5,2
312000,3,2,1
610000,4,2,1.5
823000,5,1.75,1.5
471000,4,1.75,1
481015,3,2.25,2
1959000,5,4.5,3
624000,4,3.25,1
480000,4,2.5,1
815000,3,1.5,1
1650000,4,2.25,1
180000,3,1,1
156601,2,1.75,1
374950,4,2.5,2
368000,2,1.5,1
550000,3,2,2
198000,3,1.75,1
345000,3,1.75,1
1712750,5,2.5,1
185900,3,1,1
950000,3,2.75,1
995000,4,4.5,2
345000,2,1,1
741000,4,2.75,1
737000,2,2.25,1
668750,4,2.5,1
575000,3,1.75,1
280000,4,2,1
583000,3,1.5,1
196000,3,2.25,1
349950,3,2.5,2
429000,4,1,1.5
270000,5,2.5,1
385000,6,4,1
535000,1,1,1
352500,3,1.75,1
624000,3,1.75,1
215000,5,1.5,1.5
870000,4,3,2
440000,4,2.5,2
518000,2,1.5,2
259500,3,2.25,2
795127,4,3.25,1
290000,3,1,1
385000,4,3,2
259950,2,1,1
330000,2,2.5,2
280000,3,1,1
595000,4,2.5,2
925900,4,3.75,2
499000,3,2.25,2
325000,4,2.5,2
895000,5,2.5,1
162248,2,1,1
1072500,3,2.25,2
430000,3,1.5,1
615500,3,1.5,1
260000,3,1,1
295000,4,2,1
1186040,3,1.75,2
749950,4,2.5,2
175000,6,1,1.5
415000,6,1,1.5
190000,3,1,1
625000,3,1.75,1.5
420000,3,2.25,2
339900,4,1.5,1
160000,2,1,1
353000,4,2.5,2
390000,3,2,1
675000,4,2.5,1
400000,3,2.5,2
1340000,4,3.5,2
1650000,4,2.5,1
1000000,5,3,2
850000,5,3.5,1
275000,3,1.5,1
450000,3,2.5,2
305000,4,1.75,1
643002,3,2.5,1.5
468000,2,1.75,1
324950,4,2.5,2
290000,3,2,1
488500,3,2,1
367950,3,1.75,1
285000,2,1,1
417000,3,2.75,2
1115000,4,2.5,1
1550000,4,4,2
604000,3,2.5,2
380000,3,2.5,2
336500,4,2.5,2
685000,4,2,1.5
4208000,5,6,2
670000,3,1,1
524000,2,1,1.5
172000,3,1,1
680000,6,2,1
549900,4,3,2
357000,4,2.75,1
107000,3,1.5,1
232900,3,1.5,1
800000,4,3.5,2
248500,2,1.5,2
670000,3,2.5,1
207000,3,1.75,1
164000,3,1,1
570500,2,1,2
599990,3,2.25,1
395000,5,1.75,1
979500,4,3.75,2
207000,3,1,1
237000,3,1,1
650100,2,1,1
385000,4,2.5,1
335000,2,1.75,2
347000,4,1.5,2
204000,3,1,1
615000,4,2.25,2
943500,3,2.25,2
560000,3,2,1
547500,4,2.5,1
359500,4,1.75,1
660000,3,2.5,1
258000,3,1.75,1
355000,3,1.75,1
253500,2,1,1
422500,3,1,1
239000,2,2,1.5
628000,3,2.25,1
352000,2,2.5,1
311600,3,2.25,3
235000,4,1.5,1
870000,5,2.25,2
190848,4,1.5,1
570000,4,1.75,1
661254,4,4,1.5
575000,4,2,1
230000,2,0.75,1
680000,3,2.25,2
148000,1,1,1
244900,1,1,1
214950,3,1,1
580000,3,1.5,1
263000,3,1.5,1
317000,5,2.5,1
302000,4,3,1
899000,3,1,2
1289000,3,2.5,1
710000,3,3.25,2.5
230000,3,1,1
430000,3,1,1
1169000,5,4.25,2
397000,3,1,1.5
595000,3,2.5,2
485000,3,1.75,1
755000,5,2.5,1.5
185000,3,1,1
340000,3,1,1
236000,4,2.75,2
550000,4,2.5,2
680000,3,2,1
630000,4,2.5,2
560000,3,2,1
385000,3,2,1
280000,3,2.25,3
225000,3,2.5,1
610000,4,1.75,2
592500,3,2,1
750000,4,2.75,2
164000,4,1,2
320000,2,1,1
544000,4,2.5,2
344950,3,1.75,1
539500,3,2.5,2
420000,4,1.75,1
305000,2,1,1
229000,2,1,1
1068000,5,3.5,2
397500,3,2.25,3
540000,4,2,2
650000,4,2.5,2
1900000,6,4,2
649000,2,1.75,2
287500,5,2,1.5
815000,4,2.75,1
795000,2,2.5,2
502775,3,1.75,1
222900,2,1,1
399950,4,3,1
728000,4,2.5,2
850000,5,3.5,2
525000,4,2.75,2
257000,3,1,1.5
433500,3,2.5,2
314950,4,1.75,1
500000,3,1.75,1
300000,3,1.5,1
645000,4,2.5,2
222500,3,1,1
275000,3,1.75,1
498000,3,1.5,1.5
800000,3,1.75,1
297000,3,2.5,2
625000,5,3.5,2
770000,4,2.5,2
517000,3,2.25,1.5
238000,1,1,1
234550,3,1,1
230500,3,2.25,1
585000,5,2.5,1.5
733000,4,1.75,1.5
357950,2,1,1
530000,3,1.75,1
377500,4,2.5,2
475000,4,2.5,2
399000,3,1.75,1
660000,3,2,1
400000,5,2.25,1
440000,2,1,1
366400,4,2.25,1
627250,4,2.5,2
375950,3,1.75,1
162000,3,2.25,1
780000,3,2.75,2.5
705000,4,2.5,1.5
450000,4,2.5,1
311000,3,2.75,1
485000,3,2.5,2
485000,3,2.5,2
725000,5,3.75,2
185000,3,1,1
1890000,4,4.25,2
260000,3,2.25,2
356000,4,2.5,2
225205,3,1,1
445000,3,1,1
356000,2,1,1
760250,5,2.75,1
572000,2,2,1
970000,3,2.25,1.5
348450,4,2.5,2
535500,3,1.5,2
710000,5,2.5,1
745000,3,1.75,1
355000,4,2.5,2
333000,4,2.5,2
282000,3,2.5,2
840500,3,2,1.5
432000,3,1.75,1
625000,3,1,1
209977,3,1,1
174000,2,1,1
740000,4,2,1
518000,3,1.75,1.5
539000,3,1.75,1
575000,3,2.75,1
530000,2,1.75,2
242025,4,1.75,1.5
1030000,4,2.5,1
230000,3,1,1
350000,4,2.5,1
595000,3,1,1
440000,3,1.75,1
550000,3,1,1
940000,4,2.25,1
375000,3,1.5,2
567500,2,1.5,1
735000,3,2.5,1
114000,2,1,1
608000,2,1,1
442500,3,1.5,1.5
381800,4,2,1
330000,3,2,1
90000,2,1,1
312000,2,1.75,1
339000,3,1,1
313000,3,1.75,1
618080,3,2.5,2
325000,3,2.25,2
242000,4,1,1
364000,2,1.5,1
545000,3,1.75,1.5
445000,3,2.5,2
1085500,4,2.75,2
660000,4,2.5,1
845000,4,2.5,1
417000,4,2,1
213800,2,1,1
400000,2,1.75,1
759950,4,3.5,2
990000,4,2.5,2
710000,3,1.75,1
315000,1,0.75,1
515000,4,2.5,1
638000,3,2,1
370000,4,2,1.5
184000,3,1,1
583800,3,2.5,2
309500,3,1,1
1960000,4,4,2
299000,1,1,1
215000,2,1,1
410000,4,2,1
478000,2,1,1
431000,2,1,1
635000,4,2.5,2
648000,5,2.25,2
640000,3,2.5,2
932808,5,4.5,2
835000,2,2,1
469775,2,1.75,1
587000,5,3.5,2
677915,3,2,1
1075000,4,3,1
671000,4,3,1.5
695000,5,3.25,2
205000,4,2,1
350000,4,1,1.5
360000,3,1.75,2
313999,4,2.25,2
300000,3,2.25,1
452000,2,1.75,1
495500,3,2.5,1
288000,3,1,1
227490,3,1.75,1
470950,3,2.5,2
735000,4,2.75,2
730000,7,2.75,1.5
412000,3,2.5,2
589500,4,2.5,2
291000,7,1,1
1300000,5,3.75,2
190000,3,1,1
456200,2,1.75,1
225000,3,1,1
2000000,3,2.5,1
740000,4,2.5,2
467000,3,1.75,1
385000,2,1,1
670000,3,2.5,2
500000,4,2.5,1
352450,3,2,1
669888,4,2.75,2
405000,3,2.75,1
518000,3,1.5,1
280000,4,1,1
435000,3,2.5,2
314950,3,2,1
209900,2,2,2
630000,4,2.5,2
442000,4,1.5,1.5
340000,4,1,1
230000,3,1.75,1
495200,5,2.25,1
900000,4,2.5,2
265000,2,1,1
489500,3,1.75,1
335000,3,2,1
585000,3,3.25,2
800000,4,2.25,1
379500,4,2.25,2
475000,3,1,1
520000,3,2,1
515000,4,2.5,2
577500,2,1,1
269900,3,2.25,1
329000,3,1,1
458500,3,1.5,1.5
890000,4,2,1.5
361500,4,2.5,2
2535000,5,3.25,1
325000,2,1,1
1850000,4,3.25,3
945000,4,2,1
370000,3,2.5,2
320000,0,2.5,2
450000,2,2,1
800000,4,2.5,2
676000,3,2.5,2
1272500,4,1.75,2
290000,3,1.75,1
158000,3,1.5,1
379950,4,1.75,1
583000,4,2.5,2
150000,2,1,1
261500,3,2.5,2
278000,4,2.5,2
555000,4,2.75,1
355000,3,1.75,1
375000,4,1.5,1
227000,3,1.75,1
335000,4,2,1
680000,3,2.25,1
686500,2,1.75,1.5
410000,3,1.75,1
425000,2,1,1.5
562500,3,2.5,1
345000,4,2.5,2
627500,4,2.5,1
355000,3,1,1
335000,3,2.25,2
350000,4,3,1
590000,3,1,1
252000,3,2,2
1295000,5,4,1
705000,4,2,2
498000,3,2,1
312500,2,1,1
260000,4,1.75,1
209950,3,1.5,1
610000,3,1.75,1
500000,4,1,1.5
850000,3,3.5,1
689000,4,2.5,1
470000,4,2,2
640000,3,3,2
290000,4,1.75,1
258500,3,2.5,2
1100000,4,3.5,1
420000,3,1.75,1
230000,3,1,1
252000,3,1.5,1
515000,3,2.5,2
425000,2,1,1
575000,3,2.5,2
390000,2,1,1
561500,4,2.25,1
1350000,4,1.75,1.5
835000,5,2.75,1
245000,2,1,1.5
475200,3,2.5,2
425000,2,1,1
218000,2,1.5,2
600000,4,2.5,2
545000,4,2.25,1
2408000,5,2.5,1.5
460000,5,3,1
425000,2,1,1
455000,3,1.75,1
313100,3,2,1
780000,4,3.5,2
345500,4,2.5,2
243000,3,1.75,1
670000,5,3.5,1
325000,3,1.5,1
281000,2,1,1
130000,3,1,1
340000,3,2.5,2
485000,4,2.75,2
642860,4,2.75,2
747000,3,1.75,1
559950,4,2.5,2
577288,4,2.75,2
575000,2,1,1.5
287000,3,1,1
1149000,4,3.75,2
335000,2,1,1
375000,4,2.25,2
325000,2,1,1
530000,3,2.25,1
287000,4,2.25,1
320000,5,3,1
425000,4,2.5,2
550000,3,1,1
135000,3,1,1
695000,3,1.75,1.5
975000,5,2.5,1
210000,4,1.75,1
518000,4,1.75,1
335500,3,1,2
750000,4,3.5,2
515000,3,1.75,1
344500,4,2.75,1
470000,3,1.5,1
606150,4,1.75,1
292000,4,2.75,1
450000,3,2.5,2
429000,3,1.75,1
765000,4,2.5,2
425000,2,1,1
505000,4,2.5,2
544950,3,1.75,1
382000,3,2,1.5
475000,3,1.75,2
355000,3,1.5,2
410000,4,2.5,1
450000,4,2,1
565000,7,4.5,1
529100,2,1,1.5
452500,4,2.5,2
245000,4,2,1
415000,1,1,1
610000,4,2.5,2
363500,4,1.75,1
510000,3,2.75,1
650000,4,2.5,2
290000,4,2.5,2
170000,3,1,1
510000,2,1,1
2280000,7,8,3
316000,4,2.5,2
690000,4,2.5,2
199950,2,1,1
207000,3,1,1
449950,4,2.25,1.5
361550,3,1.75,1
824000,4,3.5,2
537000,3,1.75,1
838400,4,2.5,2.5
225000,2,1,1
329900,3,2,1
282500,4,1,1
229950,3,1.75,1
500000,2,1,1
495000,3,1.75,1
149500,3,1,1
726000,3,2.5,1
899000,4,2.5,2
317000,3,1,1
395000,1,1,1
360000,4,3,2
570000,4,2.5,2
320000,4,2.5,2
320000,3,1.75,1.5
268000,5,2.5,2
191000,2,1,1
400000,2,1,1
515000,2,1,1
610000,4,2.5,2
538000,2,1.75,1
432000,3,2.5,2
335000,4,2.25,2
302000,5,1.75,1.5
787500,4,1.75,1
420000,3,1,1
560000,3,2.5,2
535000,3,2.5,2
310000,3,2.5,1
760000,5,2,1.5
242500,3,1.75,2
1313000,6,3,1.5
235000,3,1,1
598780,4,2.25,1
433200,3,2.5,2
343000,2,1,1
145000,2,1,1
291970,1,1,1
599950,3,1,1
1749000,4,2.5,1.5
870000,4,1.75,1
323000,4,2.75,2
727000,4,3,2
166000,1,1,1
450000,4,1.75,1
400000,3,2.5,1
599000,3,2.5,1
165000,3,1,1
229000,2,1,1
305000,1,1,1
930000,3,3.25,2
542000,3,2.5,1
214000,3,1,1
718000,3,2.5,2
349000,3,2.5,3
305000,3,2.5,2
498000,3,2.5,2
799950,4,3.5,2
737000,3,2.5,2
860000,4,3.25,2
339950,3,2.5,1
249000,3,2.25,1
370000,2,1,1
725000,3,2,1
529000,5,2.5,1
310000,4,2.75,1
315000,4,2.25,2
1300000,4,2.5,2
435000,3,2,2
350000,3,1.75,1
240000,3,1,1
410000,3,2.25,2
430000,4,2.75,2
446000,4,2.5,1
240000,3,1.5,1.5
595000,4,3,1.5
215150,3,1,1
319950,2,1,1
385000,3,2,2
280000,3,2.5,2
399950,3,2.5,1
132500,3,1,1
399950,2,0.75,1
290000,2,1,1
860000,5,2.25,1
3100000,6,4.25,3
245000,4,1,1.5
255000,3,1.5,1
310000,4,3,2
299000,3,1,1
575000,4,2.5,2
284000,3,1,1
840000,3,1.75,1
442573,3,1.75,1
560000,3,1,1
485000,3,2,1
472500,4,1.75,1
1610000,4,2.75,2
808000,8,3.75,2
398000,3,1.75,1.5
340000,3,2.5,2
380000,2,1,1.5
235000,3,1,1
400000,3,1.5,1
582000,5,2.5,1
209000,2,1,1
335000,5,3,1.5
285950,2,1,1
645000,5,2.25,2
312000,2,1,1.5
663000,3,2.25,1
443950,3,1.75,1
315000,3,2,1
302200,4,1.5,1
770000,3,2.5,2
374950,4,1.75,1
330000,3,2.5,2
230000,2,1,1
967000,4,2.5,2
536500,4,2.5,2
315000,6,4,2
626000,3,1,1
334009,4,2,1
429000,2,1,1
818000,4,2.5,2
326000,5,2.75,2
310000,5,3,1
525000,4,2,1
350000,3,2.25,1.5
936000,4,2.5,2
226000,3,1,1
1250000,5,3.5,2
428000,3,1.75,1
329932,3,1.5,1
539000,3,1.5,1
275000,3,1.75,1
590000,4,2.5,2
782000,4,2.5,2
575000,4,2.5,2
509000,3,2.25,2
290000,4,2.5,1
305240,3,1,1
555000,3,2,1.5
317000,3,2,1
430000,3,2,1.5
850000,2,1.5,1
469000,3,2.25,1
327200,2,2,1
835000,3,3,2
360000,4,2.5,2
372000,4,2.5,2
453000,3,1,1.5
275000,2,1.75,1
475000,4,2.5,2
310000,4,2.75,1
173000,4,2,1
313500,5,3,1
345000,3,2.5,2
436000,3,1.5,1
244500,2,1.75,1
206000,3,1.75,1
890000,4,2.5,2
329950,4,2.25,2
250000,3,1.75,1
246000,3,2,1
440000,3,1.75,1
395000,4,1.75,1
305000,3,1,1
160000,3,2.25,1
269000,3,2.25,1
169500,3,1,1
690500,4,2.75,2
245560,2,1.5,1
345000,4,2.75,2
383000,4,1.75,1
388500,3,2.25,2
250000,3,1.75,1
455500,3,1.75,1
672000,3,1,1
550000,4,1.5,1
487000,3,1.75,1
291375,4,2.5,2
225000,3,1,1
519950,5,3.5,2
250000,3,2.5,2
614950,3,1,1.5
599500,4,2.25,2
625000,4,1.5,1
248500,2,1,1
469950,5,2,1
525000,3,1.5,1
787500,2,2.5,2
485000,4,2.5,1
310000,2,1,1
280000,5,2,1
200000,4,1,1.5
490000,3,2.5,2
146000,3,1,1
500000,5,3,2
242500,3,1,1
324950,3,1,1
231500,2,1,1
300000,3,2.5,2
545000,4,2.5,2
350000,3,1,1
467100,3,1.75,1
180000,3,1,1.5
749000,4,1.5,2
245000,3,2.5,2
260000,5,1,1
490000,3,3,3
565000,4,2.5,2
330000,4,2.25,2
295000,3,1,1
725000,3,1.5,1.5
1135000,4,2.5,2
680000,3,2.25,1
490000,2,1,1
635000,3,1.75,1.5
750000,3,2.5,1.5
330000,4,2.25,2
270000,3,2.5,2
340000,3,2.25,2
413252,3,0.75,1
600000,4,2.75,2
726888,5,3,2
285000,2,1,1
365000,2,1,1
295000,4,2,1
460000,3,2.25,1
230000,3,1.5,1.5
337000,3,1,1
300000,3,1,1
2300000,4,2.5,1
360000,4,2.5,2
585000,3,2.5,2
182700,3,2.25,1
305000,3,2.25,1
309950,3,2.5,2
550000,3,1,1
825000,3,2.5,1
998500,2,1,1.5
644500,4,2.5,2
320000,3,2,1
266950,3,2.5,2
633100,4,2.5,2
395000,2,1,1
259250,3,1,1
300000,3,1,1
413000,3,1.75,1
435000,3,2.25,1
500000,4,2.75,1
402000,4,1.75,1
777700,3,2.5,1.5
580000,2,1.5,1
570000,3,1.75,1
174950,2,1,1
300000,2,1,1
435000,3,1.5,1
840000,4,2.5,2
469000,5,2.5,1
870000,4,1.75,2
532000,4,1.75,1
455000,4,1.5,1
201000,3,1,1
649000,5,3.25,2
445500,2,1.75,1
475000,3,2,1
590000,4,2.5,2
565000,4,1.5,2
110000,1,1,1
375000,3,2.5,1
255000,3,1.5,1
315000,5,1.75,1.5
496600,4,2.25,1
380000,3,1,1
338950,3,1.75,1
542500,5,3.5,1
739000,5,2.5,1
549000,4,1.75,2
252000,3,2.25,1
1698890,4,4.5,2
735000,4,1.75,1.5
270000,4,2.5,1
2250000,3,2.5,1
155000,2,1,1.5
469000,4,2.5,1
305000,4,2.25,2
675000,3,1.75,1
931000,3,2.5,1.5
385000,3,1,1
815000,3,2.5,2
531000,3,2.25,1
386500,4,1,1
475580,3,1.75,1
358000,2,1,1
677500,5,1,2
868500,3,2.5,3
599380,3,1.75,1
712000,4,2.25,1
350000,5,1.75,1
875000,4,2,1
365000,3,2.25,2
452000,4,2,1
915000,3,2.75,1
482500,3,2.5,2
425000,3,1,1.5
460000,2,1.75,1
666570,4,2,1.5
390000,3,2.25,1
650000,4,1.75,1
305000,3,2,1
250000,3,1,1
438800,4,2.5,2
290000,2,1,1
324950,4,2,2
453000,3,2.5,2
556000,3,1,1.5
315000,3,2,1
445830,3,2.5,2
1260000,3,3.5,2
287200,3,3,1
525000,4,1.5,1.5
1135000,4,4.25,2
381000,3,1.75,1
360000,3,1.75,1.5
619000,5,3.5,3
535000,2,1.75,1
402000,2,1,1
600000,4,3.5,2
549950,3,2.5,1
300000,4,2,1
360000,6,2,2
419000,7,3.25,2
510000,3,3,3
319950,3,2.5,2
1180000,5,5,2
381000,4,2.5,2
256900,3,2.5,2
346000,5,1,1
465000,2,2.25,3
545000,3,2,1
516000,2,1.75,1
550000,4,2.5,1
339950,4,2.25,2
417000,3,1,1
906000,4,2.5,1
980000,4,2.25,2
555000,4,2.5,2
468000,2,1.75,1
378000,3,1.75,1
430000,4,2.5,1.5
730100,4,2.5,2
219000,4,1.5,1.5
570000,3,2.5,1
262500,4,2.75,1
525000,5,2.5,2
520000,2,1,1
417400,3,3,1
788000,4,3.25,2
320000,3,1,1
950000,6,1,1.5
255000,3,1,1
260000,4,2.5,2
394000,3,1,1
575000,4,2.5,2
1250000,4,2.25,2
385000,3,2.25,1
456000,5,2.75,1
637000,4,2.5,1
485000,5,1.5,1
315275,3,1.75,1
252500,2,1.5,1
240000,2,1,1
790000,4,2.5,1
310000,3,1,1
1250000,4,2.5,2
425000,2,1,1
548000,3,2.5,2
379880,3,2.5,1
530000,3,2.5,2
695000,3,2.25,1.5
435000,3,1,1.5
540000,3,1.75,1
425000,3,2.25,1
490000,3,2.5,2
220000,4,1,1.5
540000,4,2.5,2
670000,3,1,1
667500,3,1.75,1
585000,3,3.5,2
225000,3,1.5,1
375000,3,1,1
335000,3,2,1
680000,5,3.25,2
600000,3,1,1
161000,4,2,1
220000,4,2,1
420000,3,1.75,1.5
710000,3,1,1.5
626000,4,2.5,1
279500,3,1.5,1
1610000,4,3.5,2
325000,2,1,1
380000,4,2.25,1
470000,4,2.75,1
363000,4,3,2
245000,4,2.25,2
525000,3,1,1
1700000,5,3.5,2
658500,4,2.25,1
680000,2,1,1
835000,4,2,2
595000,4,2.5,2
419000,4,2.5,2
198900,2,1,1
1085000,4,3.25,1
500000,3,3.5,2
575000,4,1.75,1
324950,2,1.5,3
259000,3,2.5,2
551000,2,2,1
488000,2,1.5,1
635000,4,2.25,2
395000,3,2.5,2
370000,3,1,1.5
675000,4,3,1.5
402000,3,1,1
825000,3,2.75,2
579000,3,2.75,1
455000,5,2,2
265000,3,2.5,2
713500,5,2.75,1
240000,3,1,1
570000,4,3,2.5
243800,3,1,1
543000,2,1,1
1010000,3,2.25,2
625000,4,2.25,2
459950,4,2.5,2
370000,4,2.75,1
150000,4,2,1
683500,3,1.5,1.5
499950,3,2.5,2
255000,2,1,1
279000,3,2.5,2
910000,5,3,2
699000,4,2.5,2
1651000,4,3.25,1
248000,3,1,1
429000,3,1,1
685000,4,1,1.5
316000,2,1,1
410000,2,1,1
299000,3,1,1
559000,2,1,1
575000,3,2.25,2
602000,3,2.5,2
492000,4,2,2
293500,3,2.5,2
481000,3,2.75,1
311100,4,2.25,1
375000,3,1.75,1.5
1075000,3,3,1.5
500000,5,2.5,1
553000,3,1,1
760000,3,2,1
589500,4,1.5,1
840000,5,2.75,1
2546000,4,3,2.5
1275000,3,2.5,2
